Time,Start,Highest,Lowest,End,SMA5,SMA10,SMA20,WI6,WI12,WI20,"K(9,3)","D(9,3)",RSI 6,RSI 12,Trading volumn,MA5,MA10,Foreign investor,Net buy/sell,DIF12-26,MACD9,OSC
2016/7/26,8983.55,9024.79,8960.48,9024.79,9018.77,8981.09,8831.45,-35.98%,-17.09%,-8.86%,80.47%,86.40%,67.06%,66.24%,764.43,863.21,907.11,3695.53 ,118.48,121.93,109.9,12.03
2016/7/27,9058.19,9084.9,9042.14,9063.39,9029.91,9001.65,8859.34,-13.26%,-7.72%,-4.05%,83.70%,85.50%,72.08%,68.39%,964.41,866.35,905.12,3806.42 ,110.89,123.18,112.56,10.62
2016/7/28,9060.48,9081.4,9015.35,9076.64,9033.93,9022.68,8883.85,-5.46%,-3.24%,-1.79%,87.31%,86.11%,73.72%,69.13%,887.51,842.56,909.21,3903.35 ,96.93,122.68,114.58,8.09
2016/7/29,9066.37,9071.51,8984.41,8984.41,9028.18,9026.14,8899.74,-59.76%,-37.92%,-19.64%,71.62%,81.28%,49.38%,58.72%,797.91,838.05,886.34,3890.14 ,-13.21,116.39,114.94,1.45
2016/8/1,9008.74,9080.71,9008.74,9080.71,9045.99,9033.39,8916.86,-3.06%,-2.27%,-1.01%,80.06%,80.87%,64.19%,64.76%,788.04,840.46,871.67,4015.92 ,125.77,114.65,114.89,-0.24
2016/8/2,9081.06,9086.42,9052.71,9068.76,9054.78,9036.78,8932.27,-14.02%,-10.37%,-3.41%,83.25%,81.67%,61.51%,63.50%,740.1,835.59,849.4,4051.47 ,35.56,112.49,114.41,-1.91
2016/8/3,9000.82,9033.95,8948.4,9001.71,9042.45,9036.18,8946.55,-61.38%,-49.72%,-16.38%,72.26%,78.53%,48.01%,56.75%,707.71,784.26,825.3,4025.91 ,-25.57,103.72,112.27,-8.55
2016/8/4,9009.29,9035.25,8972.31,9024.71,9032.06,9032.99,8969,-44.71%,-36.22%,-12.83%,69.43%,75.50%,52.32%,58.41%,744.18,755.59,799.08,4043.36 ,17.45,97.09,109.23,-12.15
2016/8/5,9025.76,9101.71,9023.23,9092.12,9053.6,9040.89,8991.56,-6.26%,-5.17%,-2.57%,77.54%,76.18%,63.08%,62.94%,842.43,764.49,801.27,4163.62 ,120.26,95.81,106.55,-10.74
2016/8/8,9123.07,9153.99,9104.43,9150.26,9067.51,9056.75,9009.75,-1.81%,-1.57%,-1.04%,84.42%,78.93%,70.07%,66.39%,834,773.69,807.07,4220.62 ,56.99,98.7,104.98,-6.28
2016/8/9,9154,9168.34,9127.63,9155.08,9084.78,9069.78,9025.43,-6.03%,-5.26%,-3.60%,87.60%,81.82%,70.62%,66.67%,798.59,785.39,810.49,4286.45 ,65.83,100.78,104.14,-3.36
2016/8/10,9160.94,9200.42,9131.63,9200.42,9124.52,9083.48,9042.57,0.00%,0.00%,0.00%,91.74%,85.12%,75.69%,69.30%,805.99,805.04,794.65,4355.18 ,68.73,103.79,104.07,-0.28
2016/8/11,9168.7,9187.18,9063.81,9131.83,9145.94,9089,9055.84,-30.07%,-27.22%,-19.98%,85.42%,85.22%,57.63%,61.32%,935.6,843.32,799.46,4396.96 ,41.78,100.61,103.38,-2.76
2016/8/12,9135.34,9173.72,9135.34,9150.39,9157.6,9105.6,9065.87,-28.24%,-19.85%,-17.59%,83.66%,84.70%,60.68%,62.59%,884.42,851.72,808.11,4443.08 ,46.12,98.88,102.48,-3.6
2016/8/15,9152.36,9162.02,9117.26,9148.51,9157.25,9112.38,9072.88,-38.00%,-20.60%,-18.25%,82.24%,83.88%,60.15%,62.36%,798.93,844.71,809.2,4477.70 ,34.62,95.72,101.13,-5.41
2016/8/16,9146.09,9165.58,9082.34,9110.36,9148.3,9116.54,9076.66,-65.92%,-35.74%,-31.67%,75.00%,80.92%,49.67%,57.73%,848.71,854.73,820.06,4473.75 ,-3.95,90.01,98.9,-8.89
2016/8/17,9121.18,9133.07,9073.27,9117.7,9131.76,9128.14,9082.16,-60.55%,-32.82%,-29.09%,67.77%,76.54%,51.62%,58.38%,812.45,856.02,830.53,4510.36 ,36.61,83.97,95.92,-11.95
2016/8/18,9104.88,9128.8,9093.51,9122.5,9129.89,9137.92,9085.46,-52.43%,-30.92%,-27.40%,59.50%,70.86%,53.04%,58.83%,793.16,827.54,835.43,4556.40 ,46.03,78.79,92.49,-13.7
2016/8/19,9139.69,9175.13,9034.27,9034.27,9106.67,9132.13,9086.51,-100.00%,-72.84%,-58.43%,39.67%,60.46%,32.15%,48.34%,837.81,818.21,834.97,4517.94 ,-38.45,70.06,88.01,-17.94
2016/8/22,9004.68,9012.72,8928.33,8981.81,9073.33,9115.29,9086.02,-78.33%,-80.34%,-80.34%,33.00%,51.31%,25.10%,43.33%,694.51,797.33,821.02,4492.12 ,-25.82,54.98,81.4,-26.42
2016/8/23,8987.07,9046.3,8986.76,9030.93,9057.44,9102.87,9086.33,-58.43%,-62.29%,-62.29%,35.21%,45.94%,39.91%,48.76%,669.02,761.39,808.06,4490.96 ,-1.16,46.33,74.39,-28.06
2016/8/24,9043.13,9054.76,9016.39,9017.38,9037.38,9084.57,9084.03,-63.92%,-67.27%,-67.27%,35.50%,42.46%,37.46%,47.39%,615.38,721.98,789,4487.48 ,-3.49,39.25,67.36,-28.11
2016/8/25,9034.47,9115.47,9031.34,9115.47,9035.97,9082.93,9085.97,-24.17%,-31.22%,-31.22%,48.94%,44.62%,59.22%,56.92%,786.59,720.66,774.1,4566.99 ,79.52,38.67,61.62,-22.95
2016/8/26,9097.02,9131.72,9092.08,9131.72,9055.46,9081.07,9093.33,-17.59%,-21.43%,-25.25%,60.10%,49.78%,61.86%,58.29%,658.16,684.73,751.47,4601.97 ,34.98,39.96,57.29,-17.33
2016/8/29,9117.53,9136.42,9027.35,9110.17,9081.13,9077.23,9094.81,-12.61%,-26.32%,-33.17%,64.63%,54.73%,56.08%,55.73%,676.25,681.08,739.21,4601.57 ,-0.4,38.46,53.52,-15.06
2016/8/30,9113.34,9134.37,9093.87,9110.56,9097.06,9077.25,9096.9,-17.28%,-26.16%,-33.03%,67.70%,59.05%,56.17%,55.77%,695.83,686.44,723.92,4617.29 ,15.72,38.15,50.45,-12.3
2016/8/31,9122.19,9130.76,9044.5,9068.85,9107.35,9072.37,9100.25,-56.29%,-43.06%,-48.36%,64.11%,60.74%,44.59%,50.66%,870.49,737.46,729.72,4600.48 ,-16.81,34.75,47.31,-12.56
2016/9/1,9055.73,9069.13,8980.21,9001.15,9084.49,9060.23,9099.07,-86.59%,-70.49%,-73.24%,54.40%,58.63%,31.82%,43.58%,805.69,741.28,730.97,4513.40 ,-87.08,26.48,43.14,-16.67
2016/9/2,9015.63,9038.48,8958.81,8987.55,9055.66,9055.56,9093.85,-83.82%,-76.00%,-78.24%,41.66%,52.97%,29.76%,42.29%,799.36,769.52,727.13,4517.47 ,4.07,18.11,38.14,-20.02
2016/9/5,9032.38,9100.05,9032.38,9090.13,9051.65,9066.39,9090.84,-26.06%,-34.44%,-40.53%,52.42%,52.79%,55.68%,53.62%,640.16,762.3,721.69,4599.21 ,81.74,18.14,34.14,-16
2016/9/6,9102.83,9181.85,9098.6,9181.85,9065.91,9081.48,9092.18,0.00%,0.00%,-6.82%,68.28%,57.95%,68.25%,61.08%,764.99,776.14,731.29,4693.41 ,94.2,24.57,32.22,-7.66
2016/9/7,9202.23,9278.88,9202.23,9259.07,9103.95,9105.65,9095.11,-6.19%,-6.19%,-5.65%,76.79%,64.23%,75.32%,66.08%,930.63,788.16,762.81,4750.16 ,56.75,36.4,33.06,3.34
2016/9/8,9241.95,9273.57,9224.89,9262.89,9156.3,9120.39,9101.66,-5.00%,-5.00%,-4.56%,82.86%,70.44%,75.64%,66.32%,779.7,782.97,762.12,4768.19 ,18.03,45.76,35.6,10.16
2016/9/9,9217.37,9217.37,9142.13,9164.88,9191.76,9123.71,9102.39,-35.62%,-35.62%,-32.52%,76.70%,72.53%,53.96%,55.59%,674.76,758.05,763.78,4692.36 ,-75.82,45.89,37.66,8.23
2016/9/10,9084.81,9084.81,9025.53,9053.69,9184.48,9118.06,9097.65,-88.88%,-70.36%,-64.24%,61.02%,68.69%,38.82%,46.32%,486,727.22,744.76,4632.55 ,-59.82,36.06,37.34,-1.28
2016/9/12,9031.51,9031.51,8947.06,8947.06,9137.52,9101.71,9089.48,-100.00%,-100.00%,-94.66%,40.68%,59.35%,29.34%,39.44%,763.85,726.99,751.56,4482.31 ,-150.24,21.07,34.08,-13.01
2016/9/13,8983.95,9014.75,8885.55,8940.83,9073.87,9088.91,9080.64,-85.95%,-85.95%,-85.95%,31.80%,50.17%,28.85%,39.07%,789.96,698.85,743.51,4408.70 ,-73.61,7.28,28.72,-21.45
2016/9/14,8913.11,8965.32,8895.85,8902.3,9001.75,9079.03,9069.63,-95.68%,-95.74%,-95.74%,22.62%,40.99%,25.64%,36.74%,856.71,714.26,748.61,4339.84 ,-68.87,-5.93,21.79,-27.72
2016/9/19,9003.41,9155.38,9003.41,9152.88,8999.35,9095.56,9075.56,-19.44%,-32.03%,-32.03%,37.74%,39.90%,60.16%,55.52%,1001.31,779.57,768.81,4451.06 ,111.22,-0.28,17.38,-17.66
2016/9/20,9141.21,9173.46,9130.9,9161.58,9020.93,9102.7,9084.55,-4.13%,-29.82%,-29.82%,48.55%,42.79%,60.92%,56.02%,694.91,821.35,774.28,4460.47 ,9.41,7.4,15.38,-7.98
2016/9/21,9141.92,9228.5,9133.16,9228.5,9077.22,9107.37,9094.43,0.00%,-12.81%,-12.81%,61.83%,49.13%,66.74%,59.77%,741.09,816.79,771.89,4529.74 ,69.27,17.15,15.74,1.41
2016/9/22,9265.28,9290.76,9207.41,9235.26,9136.1,9104.99,9105.32,-13.70%,-13.70%,-13.70%,69.99%,56.08%,67.33%,60.15%,714.38,801.68,750.27,4551.52 ,21.77,27.58,18.1,9.47
2016/9/23,9240.25,9284.62,9228.66,9284.62,9212.57,9107.16,9113.78,-1.55%,-1.52%,-1.52%,79.49%,63.88%,71.73%,62.90%,653.59,761.05,737.66,4599.17 ,47.66,37.71,22.02,15.68
2016/9/26,9229.34,9229.34,9189.49,9194.52,9220.9,9110.12,9116.92,-33.49%,-23.75%,-23.75%,78.41%,68.73%,55.40%,55.29%,557.28,672.25,725.91,4568.63 ,-30.54,39.73,25.57,14.17
2016/9/29,9241.61,9303.13,9238.49,9270.9,9242.76,9131.85,9124.95,-18.71%,-7.72%,-7.72%,83.03%,73.49%,63.79%,59.79%,899.72,713.21,767.28,4702.05 ,133.42,46.37,29.73,16.64
2016/9/30,9240.44,9240.65,9160.91,9166.85,9230.43,9153.82,9127.77,-80.18%,-32.64%,-32.64%,77.53%,74.84%,48.79%,52.01%,746.01,714.19,765.49,4625.33 ,-76.72,44.09,32.6,11.49
2016/10/3,9219.52,9256.58,9212.38,9234.2,9230.22,9183.16,9136.04,-48.47%,-16.51%,-16.51%,77.36%,75.68%,56.70%,56.05%,555.97,682.51,742.1,4652.89 ,27.56,45.83,35.25,10.59
2016/10/4,9228.66,9287.77,9224.45,9287.77,9230.85,9221.71,9150.37,-10.80%,-3.68%,-3.68%,81.93%,77.76%,62.26%,59.04%,620.14,675.82,718.44,4695.91 ,43.03,49.68,38.13,11.55
2016/10/5,9260.69,9276.13,9244.41,9272.28,9246.4,9233.65,9164.6,-21.69%,-7.57%,-7.39%,81.90%,79.14%,59.60%,57.80%,609.37,686.24,679.24,4718.87 ,22.96,51.67,40.84,10.83
2016/10/6,9263.4,9284.31,9242.83,9284.31,9249.08,9245.92,9174.31,-13.23%,-6.28%,-4.51%,83.53%,80.60%,61.15%,58.54%,633.31,632.96,673.09,4701.07 ,-17.8,53.26,43.32,9.93
2016/10/7,9289.66,9289.95,9249.06,9265.81,9268.87,9249.65,9178.51,-18.71%,-21.67%,-8.94%,80.27%,80.49%,57.12%,56.87%,632.36,610.23,662.21,4684.31 ,-16.76,53.39,45.34,8.05
2016/10/11,9311.79,9327.71,9167.72,9219.82,9266,9248.11,9176.55,-67.44%,-55.46%,-24.40%,65.29%,75.42%,47.73%,52.79%,896.91,678.42,680.47,4708.80 ,24.49,50.18,46.31,3.88
2016/10/12,9201.55,9258.69,9166.58,9252.6,9258.96,9244.91,9176.03,-46.61%,-45.03%,-16.99%,61.85%,70.90%,54.17%,55.28%,663.05,687,681.41,4722.87 ,14.07,47.01,46.45,0.56
2016/10/13,9268.22,9285.05,9187.78,9219.17,9248.34,9247.37,9178.75,-67.36%,-65.07%,-24.55%,52.87%,64.89%,47.07%,52.21%,752.18,715.56,700.9,4657.23 ,-65.65,43.6,45.88,-2.28
2016/10/14,9198.26,9216.63,9149.87,9165.17,9224.51,9236.8,9184.32,-91.40%,-91.40%,-36.76%,38.12%,55.97%,37.54%,47.56%,679.85,724.87,678.91,4627.35 ,-29.88,36.15,43.93,-7.78
2016/10/17,9150.67,9182.67,9074.99,9176.22,9206.6,9237.74,9195.78,-59.94%,-59.94%,-34.26%,38.76%,50.23%,40.50%,48.58%,615.47,721.49,665.86,4620.18 ,-7.16,28.18,40.78,-12.6
2016/10/18,9175.07,9222.58,9157.4,9222.58,9207.15,9236.57,9209.87,-41.60%,-41.60%,-24.34%,45.31%,48.59%,51.96%,52.80%,641.38,670.39,674.4,4647.74 ,27.56,25.9,37.81,-11.9
2016/10/19,9227.98,9298.87,9226.46,9283.99,9213.43,9236.2,9228.95,-6.65%,-17.30%,-13.48%,57.77%,51.65%,63.22%,57.80%,738.89,685.56,686.28,4707.91 ,60.17,29.17,36.08,-6.91
2016/10/20,9288.49,9331.89,9279.15,9317.24,9233.04,9240.69,9237.17,-5.70%,-5.70%,-5.70%,69.95%,57.75%,68.08%,60.28%,653.12,665.74,690.65,4735.71 ,27.8,34.43,35.75,-1.32
2016/10/21,9322.55,9348.09,9292.53,9306.57,9261.32,9242.92,9244.42,-15.20%,-15.20%,-15.20%,74.90%,63.47%,64.78%,59.06%,760.07,681.79,703.33,4725.05 ,-10.67,38.33,36.27,2.06
2016/10/24,9333.94,9343.57,9308.53,9322.5,9290.58,9248.59,9249.12,-9.37%,-9.37%,-9.37%,80.14%,69.02%,67.60%,60.37%,578.57,674.41,697.95,4720.74 ,-4.3,41.81,37.37,4.43
2016/10/25,9338.09,9399.97,9334.8,9385.65,9323.19,9265.17,9256.64,-5.90%,-4.41%,-4.41%,85.29%,74.45%,76.52%,65.16%,657.26,677.58,673.99,4746.55 ,25.8,48.23,39.54,8.68
2016/10/26,9355.66,9372.74,9338.84,9362.25,9338.84,9276.13,9260.52,-21.74%,-11.61%,-11.61%,86.33%,78.41%,68.17%,62.12%,613.44,652.49,669.02,4723.47 ,-23.07,51.31,41.9,9.41
2016/10/27,9363.9,9370.32,9286.86,9299.55,9335.3,9284.17,9265.77,-83.12%,-30.90%,-30.90%,80.58%,79.13%,50.47%,54.67%,678.81,657.63,661.69,4642.97 ,-80.51,49.55,43.43,6.12
2016/10/28,9307.39,9320.57,9276.71,9306.92,9335.37,9298.35,9267.57,-75.49%,-28.63%,-28.63%,74.27%,77.51%,52.22%,55.36%,641.14,633.85,657.82,4634.36 ,-8.61,46.71,44.08,2.63
2016/10/31,9283.2,9314.34,9194.48,9290.12,9328.9,9309.74,9273.74,-53.46%,-33.80%,-33.80%,65.03%,73.35%,47.62%,53.35%,599.27,637.99,656.2,4606.74 ,-27.62,41.52,43.57,-2.05
2016/11/1,9272.3,9289.12,9236.82,9272.7,9306.31,9314.75,9275.66,-61.93%,-39.16%,-39.16%,56.04%,67.58%,42.92%,51.24%,493.84,605.3,641.44,4581.48 ,-25.26,36.62,42.18,-5.56
2016/11/2,9230.23,9230.23,9139.04,9139.04,9261.67,9300.25,9268.22,-100.00%,-100.00%,-80.29%,37.36%,57.51%,22.47%,38.52%,642.5,611.11,631.8,4529.89 ,-51.59,23.92,38.53,-14.61
2016/11/3,9126.29,9154.19,9067.27,9067.27,9215.21,9275.26,9257.97,-100.00%,-100.00%,-100.00%,24.91%,46.64%,17.19%,33.63%,675.42,610.44,634.03,4490.38 ,-39.52,7.88,32.4,-24.52
2016/11/4,9065.11,9098.88,9048.21,9068.15,9167.46,9251.42,9247.17,-92.68%,-94.33%,-94.33%,18.49%,37.26%,17.48%,33.74%,531.5,588.51,611.18,4443.32 ,-47.06,-6.23,24.67,-30.9
2016/11/7,9102.97,9191.67,9102.97,9189.84,9147.4,9238.15,9243.37,-46.78%,-59.74%,-59.74%,26.88%,33.80%,47.49%,47.24%,564.53,581.56,609.77,4405.87 ,-37.45,-9.41,17.86,-27.27
2016/11/8,9214.95,9230.2,9165,9217.43,9136.35,9221.33,9243.25,-29.76%,-51.89%,-51.89%,35.43%,34.34%,52.22%,49.77%,578.1,598.41,601.86,4427.89 ,22.02,-8.69,12.55,-21.24
2016/11/9,9252.27,9296.86,8926.6,8943.2,9097.18,9179.42,9227.78,-95.52%,-96.49%,-96.49%,25.02%,31.24%,25.18%,32.74%,1197.47,709.4,660.26,4283.66 ,-144.23,-22.39,5.56,-27.95
2016/11/10,9070.64,9179.18,9070.64,9152.18,9114.16,9164.69,9224.43,-39.08%,-49.44%,-52.35%,36.08%,32.85%,49.22%,47.63%,895.74,753.47,681.95,4279.41 ,-4.25,-24.01,-0.35,-23.65
2016/11/11,9067.65,9067.65,8949.38,8957.76,9092.08,9129.77,9214.06,-91.58%,-92.98%,-93.42%,26.86%,30.85%,36.23%,38.89%,1140.83,875.33,731.92,4039.81 ,-239.6,-37.4,-7.76,-29.64
2016/11/14,8955.27,8991.94,8879.69,8940.4,9042.19,9094.8,9202.27,-85.45%,-86.23%,-88.33%,22.75%,28.15%,35.23%,38.21%,984.53,959.33,770.45,3891.40 ,-148.41,-51.06,-16.42,-34.63
2016/11/15,8927.92,8981.05,8923.36,8931.03,8984.91,9060.63,9187.69,-87.69%,-88.19%,-90.13%,19.27%,25.19%,34.61%,37.82%,803.81,1004.47,801.44,3766.09 ,-125.32,-60.9,-25.32,-35.58
2016/11/16,8955.76,9032.31,8955.76,8962.22,8988.72,9042.95,9171.6,-80.22%,-80.22%,-84.14%,19.44%,23.28%,38.89%,40.05%,783.12,921.61,815.5,3683.72 ,-82.37,-65,-33.25,-31.74
2016/11/17,8984.57,8998.23,8936.3,8995.26,8957.33,9035.75,9155.5,-61.41%,-72.30%,-77.79%,22.20%,22.92%,43.57%,42.43%,644.81,871.42,812.44,3642.25 ,-41.47,-67.22,-40.05,-27.17
2016/11/18,8991.5,9025.98,8958.22,9008.79,8967.54,9029.81,9140.61,-31.32%,-69.05%,-75.19%,25.11%,23.65%,45.62%,43.44%,700.79,783.41,829.37,3580.97 ,-61.29,-66.66,-45.37,-21.3
2016/11/21,9009.78,9049.76,8986.4,9041.11,8987.68,9014.94,9126.54,-5.09%,-61.31%,-68.97%,29.64%,25.65%,50.75%,45.90%,628.75,712.26,835.79,3559.15 ,-21.81,-63.15,-48.92,-14.22
2016/11/22,9058.58,9161.19,9058.58,9133.39,9028.15,9006.53,9113.93,-11.69%,-39.19%,-48.54%,48.00%,33.10%,62.78%,52.35%,816.62,714.82,859.65,3601.10 ,41.95,-52.33,-49.6,-2.72
2016/11/23,9146.72,9202.72,9146.72,9178.23,9071.36,9030.04,9104.73,-9.19%,-28.44%,-39.15%,62.80%,43.00%,67.42%,55.19%,753.85,708.96,815.28,3621.96 ,20.86,-38.88,-47.46,8.58
2016/11/24,9164.84,9183.16,9137.56,9152.11,9102.73,9030.03,9097.36,-19.00%,-34.70%,-38.21%,69.98%,51.99%,62.02%,53.18%,653.98,710.8,791.11,3583.48 ,-38.48,-29.51,-43.87,14.36
2016/11/25,9149.35,9191.34,9148.63,9159.07,9132.78,9050.16,9089.97,-17.85%,-13.51%,-35.72%,74.78%,59.59%,62.97%,53.67%,588.02,688.24,735.83,3589.92 ,6.44,-21.18,-39.33,18.15
2016/11/28,9167.33,9241.54,9167.33,9222.24,9169.01,9078.35,9086.57,-7.56%,-5.33%,-17.89%,81.08%,66.75%,70.89%,58.02%,725.92,707.68,709.97,3634.94 ,45.02,-10.51,-33.57,23.05
2016/11/29,9220.95,9249.06,9192.38,9192.38,9180.81,9104.48,9082.56,-29.76%,-15.35%,-25.04%,81.34%,71.62%,63.22%,55.34%,757.11,695.78,705.3,3634.54 ,-0.41,-2.58,-27.37,24.79
2016/11/30,9196.09,9240.71,9189.62,9240.71,9193.3,9132.33,9087.64,-7.49%,-2.56%,-13.46%,86.61%,76.61%,69.61%,58.71%,1076.49,760.3,734.63,3644.78 ,10.25,5.37,-20.82,26.19
2016/12/1,9245.55,9278.96,9241.78,9263.53,9215.59,9159.16,9097.45,-10.91%,-4.50%,-7.99%,89.31%,80.85%,72.33%,60.26%,751.56,779.82,745.31,3654.38 ,9.6,14.25,-13.81,28.06
2016/12/2,9214.56,9214.56,9165.9,9189.49,9221.67,9177.23,9103.52,-68.65%,-26.11%,-25.74%,79.34%,80.34%,53.62%,53.21%,762.98,814.81,751.53,3554.55 ,-99.83,15.3,-7.99,23.29
2016/12/5,9194.46,9212.19,9138.64,9160.66,9209.35,9189.18,9102.06,-84.31%,-36.88%,-32.65%,58.34%,73.01%,47.84%,50.69%,635.93,796.81,752.24,3493.05 ,-61.5,14.2,-3.55,17.75
2016/12/6,9209.8,9280.65,9209.8,9250.77,9221.03,9200.92,9103.73,-21.04%,-10.15%,-11.05%,65.27%,70.43%,62.86%,57.54%,714.26,788.24,742.01,3559.83 ,66.78,19.56,1.07,18.49
2016/12/7,9279,9299.92,9247.5,9263.89,9225.67,9209.49,9119.76,-22.34%,-14.93%,-8.57%,69.40%,70.09%,64.64%,58.46%,667.25,706.39,733.35,3578.15 ,18.32,25.2,5.9,19.3
2016/12/8,9308.9,9376.41,9308.9,9375.86,9248.13,9231.86,9130.95,-0.23%,-0.23%,-0.11%,79.52%,73.23%,76.28%,65.41%,910.35,738.15,758.99,3704.01 ,125.87,36.54,12.03,24.51
2016/12/9,9383.07,9399.25,9366.86,9392.68,9288.77,9255.22,9152.69,-2.52%,-2.51%,-1.26%,85.51%,77.32%,77.60%,66.34%,780.69,741.69,778.25,3785.82 ,81.8,47.29,19.08,28.21
2016/12/12,9402.05,9430.34,9336.45,9349.94,9326.63,9267.99,9173.17,-27.56%,-27.56%,-15.86%,81.15%,78.60%,66.29%,61.76%,741.76,762.86,779.84,3786.35 ,0.54,53.49,25.96,27.53
2016/12/13,9361.97,9382.14,9342.56,9382.14,9352.9,9286.97,9195.72,-21.86%,-16.52%,-9.76%,81.93%,79.71%,70.21%,63.81%,701.98,760.4,774.32,3820.54 ,34.19,58.18,32.4,25.77
2016/12/14,9395.6,9413.13,9353.25,9368.52,9373.83,9299.75,9216.04,-33.81%,-21.19%,-12.51%,80.89%,80.10%,66.29%,62.27%,674.8,761.91,734.15,3827.87 ,7.33,61.47,38.22,23.26
2016/12/15,9337.21,9370.51,9309.79,9360.35,9370.73,9309.43,9234.29,-57.63%,-23.99%,-14.82%,79.26%,79.82%,63.73%,61.31%,719.04,723.65,730.9,3842.13 ,14.26,61.32,42.84,18.48
2016/12/16,9352.27,9379.75,9326.78,9326.78,9357.55,9323.16,9250.19,-85.91%,-35.50%,-23.33%,70.52%,76.72%,53.53%,57.31%,804.06,728.33,735.01,3827.88 ,-14.25,59.68,46.21,13.47
2016/12/19,9316.06,9317.03,9237.98,9239.32,9335.42,9331.03,9260.1,-99.30%,-65.49%,-51.38%,47.25%,66.90%,35.68%,48.36%,580.91,696.16,729.51,3807.56 ,-20.33,51.2,47.21,4
2016/12/20,9229.74,9258.69,9199.84,9242.41,9307.48,9330.19,9265.55,-80.04%,-64.43%,-64.19%,37.65%,57.15%,36.58%,48.67%,603.43,676.45,718.43,3788.36 ,-19.2,42.18,46.2,-4.02
2016/12/21,9234.94,9263.5,9204.26,9204.26,9274.62,9324.23,9266.86,-97.93%,-98.08%,-77.22%,25.74%,46.68%,30.32%,45.03%,593.32,660.15,711.03,3733.35 ,-55,33.29,43.62,-10.33
2016/12/22,9204.29,9209.72,9118.75,9118.75,9226.3,9298.52,9265.19,-100.00%,-100.00%,-100.00%,17.16%,36.84%,20.76%,38.09%,582.86,632.92,678.28,3660.45 ,-72.9,19.76,38.85,-19.09
2016/12/23,9112.33,9128.83,9078.64,9078.64,9176.68,9267.11,9261.17,-100.00%,-100.00%,-100.00%,11.44%,28.37%,17.63%,35.30%,533.72,578.85,653.59,3595.60 ,-64.85,4.92,32.06,-27.14
2016/12/26,9088.99,9127.74,9083.28,9110.54,9150.92,9243.17,9255.58,-86.62%,-90.93%,-90.93%,10.81%,22.52%,27.99%,39.16%,323.03,527.27,611.71,3584.23 ,-11.37,-5.42,24.56,-29.98
2016/12/27,9120.88,9132.05,9100.83,9109.27,9124.29,9215.88,9251.43,-83.43%,-91.29%,-91.29%,10.59%,18.54%,27.82%,39.06%,337.29,474.04,575.24,3577.67 ,-6.56,-13.07,17.04,-30.11
2016/12/28,9120.9,9203.56,9120.9,9201.4,9123.72,9199.17,9249.46,-33.59%,-63.30%,-65.10%,20.65%,19.25%,52.51%,49.41%,477.88,450.95,555.55,3612.03 ,34.36,-13.42,10.95,-24.37
2016/12/29,9172.39,9196.02,9149.16,9153.09,9130.59,9178.45,9243.94,-43.20%,-77.74%,-78.83%,24.18%,20.89%,43.21%,45.04%,527.66,439.91,536.41,3595.42 ,-16.61,-15.05,5.75,-20.8
2016/12/30,9186.3,9259.09,9186.3,9253.5,9165.56,9171.12,9247.14,-3.10%,-41.93%,-50.28%,47.65%,29.81%,60.61%,54.23%,574.41,448.05,513.45,3664.21 ,68.79,-10.16,2.57,-12.72
2017/1/3,9252.56,9273.65,9235.95,9272.88,9198.03,9174.47,9252.75,-0.40%,-35.49%,-44.77%,64.97%,41.53%,63.22%,55.79%,461.14,475.67,501.47,3663.14 ,-1.07,-4.15,1.22,-5.37
2017/1/4,9279.52,9299.62,9266.03,9286.96,9233.57,9178.93,9254.56,-6.37%,-12.61%,-40.77%,74.74%,52.60%,65.23%,56.95%,572.99,522.81,498.43,3663.85 ,0.71,2.28,1.43,0.85
2017/1/5,9282.56,9358.42,9282.45,9358.14,9264.91,9194.32,9259.27,-0.12%,-0.10%,-20.53%,83.12%,62.77%,73.88%,62.39%,775.71,582.38,516.67,3692.42 ,28.57,11.63,3.47,8.16
2017/1/6,9371.41,9381.11,9351.25,9372.22,9308.74,9219.66,9259.09,-3.83%,-2.94%,-16.53%,87.75%,71.10%,75.34%,63.39%,709.13,618.67,529.29,3718.25 ,25.83,21.21,7.02,14.19
2017/1/9,9376.48,9404.9,9328.19,9342.42,9326.52,9246.04,9256.58,-28.58%,-19.15%,-25.00%,84.99%,75.73%,65.99%,59.73%,647.09,633.21,540.63,3728.09 ,9.84,27.3,11.08,16.23
2017/1/10,9344.19,9353.6,9319.45,9349.64,9341.88,9269.95,9256.56,-32.71%,-16.94%,-18.98%,83.51%,78.32%,67.17%,60.33%,605.98,662.18,568.93,3760.92 ,32.83,30.86,15.03,15.82
2017/1/11,9370.17,9384,9333.49,9345.74,9353.63,9293.6,9254.74,-42.60%,-18.39%,-20.15%,81.29%,79.31%,65.69%,59.80%,739.41,695.47,609.14,3797.39 ,36.47,34.02,18.83,15.19
2017/1/12,9356.12,9430.58,9356.12,9410.18,9364.04,9314.48,9256.82,-13.77%,-6.19%,-5.80%,84.74%,81.12%,76.14%,65.30%,778.44,696.01,639.2,3901.28 ,103.89,40.06,23.08,16.98
2017/1/13,9373.7,9387.68,9352.08,9378.83,9365.36,9337.05,9257.75,-46.57%,-16.71%,-14.70%,80.97%,81.07%,64.65%,60.88%,729.1,700,659.34,3912.02 ,10.75,42.15,26.89,15.26
